id_name,text,location,Label
x118498298,"@bong_tn @Anaswtr @ProfesorZubairi Chaos mungkin. Brexit, Vaksin gagal, Queen meninggal, Power Struggle.",Arsenal Heart,Positif
x175719887,"Kasian kakak gua, baru kau gawe lagi malah sebelum gawe suruh percobaan vaksin covid dlu baru boleh kerja wkwk",Tempat terindah,Positif
x126849255,"@LisaAmartatara3 @SayyiidHaddaad Teganya, masak dokter tukang tipu vaksin palsu di tipu sama kadrun <U+0001F923><U+0001F602><U+0001F601>

Azab tukang tipu, di tipu <U+0001F923><U+0001F601><U+0001F602>",Mojopahit-Indonesia,Negatif
x155066735,@PaanZaini @UMonline SamaÂ² kita tunggu guideline KKM lepas program vaksin Malaysia bermula,"Samarahan, Sarawak",Positif
x1323174958608998400,@detikcom @detikinet Dia lagi dia lagi muaakkkkk virus dia yg buat vaksin dia yg jual apa lagi ini lahhhhhhh sumpah muaaakkkk bgt ....,,Positif
x1132089835265519616,@incitu @Reiza_Patters Tapi masih ada aja yang siap terima vaksin ini meski kudu keluar kocek smp 200 rb. <U+0001F644>,,Negatif
x1256825092127907840,"@susipudjiastuti sampel ujicoba hanya dibawah 5000 orang dari ratusan juta warga nkri yaaaaa...



ahhh, percuma kagak bakalan didenger.



kita lihat saja akhir 2021 dan 2022... gimana hasil efek samping dari yang menerima vaksin.",bandung,Negatif
x1256825092127907840,"@detikselirku @susipudjiastuti heu, percuma saling balas masalah mekanisme mah. sekalipun banyak metode.



toh sudah datang vaksinnya, sekalipun belum ada hasil final ujicoba vaksin phase 3.



makanya kita lihat saja nanti hasilnya.",bandung,Positif
x1266192730893381633,"@ernestprakasa @jokowi Kaga di vaksin juga ga masalah. Buat yg butuh aja

Saya masih bisa olahraga, makan sehat, istirahat cukup. Hehe","Tanjung Priok, Indonesia",Negatif
x1300355806005657600,"vaksin udah nyampe indo, jangan mau disuntik mbok nanti jadi titan.",,Negatif
x1291220926730653696,"gmna klo vaksin itu sebenarny nyx 88 llu wktu kt udh terinjeksi pemerintah mengeluarkan audio di sosial media utk memilih org"" gifted dan yg terpilih akn dikasih obat buat nyembuhin<U+0001F914><U+0001F914>",soft singto stan (Â´<U+FF61>â€¢ <U+1D55> â€¢<U+FF61>`) <U+2661>,Negatif
x2399087245,"abis ikut webinar ttg vaksin covid dan ternyata sinovac banyak kurangnya ya, kenapa kita malah beli itu?",,Positif
x1234553879884263425,"@apanakdikato @MyKinabatangan Pfizer tu company viagra. Jangan salah anggap vaksin tu power mcm viagra pulak @MyKinabatangan, x caye tanya @f4kr0ls00d penah try kot vgr tu<U+0001F4AA><U+0001F602>",CB12FG,Negatif
x1230285978960424960,@LisaAmartatara3 jiahhhhh tukang vaksin palsu kena prank cecurut bengeknya,,Negatif
x1230285978960424960,"@we_jogja ah pansos dia



bukannya ngehoaks itu mata pencahariannya dia? 

termasuk vaksin pun dia hoaks kan <U+0001F603>",,Negatif
x63617789,"Bisa milih vaksin gak sih?<U+0001F644>

Aku kok lebih pingin vaksin yang sama dengan Ratu Elizabeth <U+0001F644><U+0001F644><U+0001F644>",,Positif
x65041602,"Takde lagi bodoh orang yg konon nak savage on YB nak jadi first amik vaksin Covid19 using screenshot metro tajuk orang maut dlm ujian vaksin.



Apa beza kau dengan macai yang kau tiap hari kutuk and kata low level? Below par.",fixed deposit barisan nasional,Negatif
x87742092,yang mau beli vaksin covid19. jastipnya harusnyaa punyaaa chilller. kan gakbole kena panaz.,magic shop,Negatif
x1137607707349868550,"Masih ngakak sama



""Bayangin lu disuntik vaksin kopid eh tbtb berubah jd Titan""



<U+0001F62D><U+0001F62D><U+0001F62D><U+0001F62D>",,Negatif
x1212232556222935041,"@LisaAmartatara3 Pengen ketawa, tapi takut dikasih vaksin palsu <U+0001F62D><U+0001F62D><U+0001F62D>",,Negatif
x87846087,@caratstalk @pledis_17 9 januari.. semoga masih tetap hidup dan lebih sehat. Rezekinya lbh dipermudah jalannya. Dan tahun depan mudah2an bisa pergi ke Bali/Singapore (setelah koroshit ditemukan vaksin nya),Indonesia,Positif
x1105853294172237824,@BubuNyaii Mak vaksin kadrun masak bisa dikadalin <U+0001F923><U+0001F923><U+0001F923>,,Negatif
x526522345,"@ernestprakasa @jokowi Jujur masih ragu sih dgn vaksin ini, kesannya kaya buru-buru. Terlebih dgn melihat gimanapemerintah menangani pandemi, sulit utk percaya mereka2.



Mungkin bisa diujikan ke DPR dulu deh, eh atau Menkes.",Lampung,Positif
x1182857168556453888,@LisaAmartatara3 @prabowo @Dahnilanzar Dasar gubluk vaksin palsu teroris mampus yg ada ya di sukurin aja modarr siah <U+0001F92A>,Jakarta Indonesia,Negatif
x1051828988711034880,@nola_rossa Kelebihan?? Saya adalah vaksin buat penyakit gilanya anak ibu,Bdg,Negatif
x1301895205914730496,@dannyjolo @Y0HWANIE blm d vaksin duit sm hyunsuk,she/her,Negatif
x1186946947258580992,@collegemenfess Vaksin ternak <U+0001F643>,kinda.selective,Negatif
x573348985,Pertanyaanya apakah setelah ada vaksin berarti masker dan social distancing tetap ada atau gmn <U+0001F644><U+0001F644><U+0001F644>,,Negatif
x736691101,"Vaksin buruan yuk,",Kota Yogyakarta,Positif
x3062076258,@Mentimoen Vaksin lain seperti sinovac perlu suhu dingin min 70 juga?,,Positif
x242651198,"Vaksin covid hanya sebuah kebohongan yang dibuat elit dunia, itu sebenarnya serum untuk mengubah manusia menjadi titan",Fantasy Universe,Negatif
x1374184327,kalo aku jadi pemerintah aku membuat program vaksin gratis setelah nyoblos,right behind you,Positif
x2925550519,vaksin sibopak,,Negatif
x1014825648613781504,Ah tapi kita sinovac ya bukan pfizer dan dia vaksin yang msh cara lama itu ya krn dia cuma butuh -2C buat penyimpanannya pfizer butuh -70C,Indonesia,Positif
x535229867,"lagi ngobrol sama SMC, terus saling nebak setelah corona nanti ada apa? tiba-tiba ada yang nyeletuk ""kita gak tau apa yang lagi disiapkan Tuhan buat kita, siapa tau setelah disuntik vaksin orang-orang berubah jadi zombie""



YAALAHHH","Moluccas, Indonesia",Positif
x44805377,@TirtoID Waktu yang tepat buat jualan vaksin,,Negatif
x993359066,@ComradeLin_ ini serem sih parah bener bangettttttt. Indo pasti ada isu vaksin haram ada babi lah apa lah terus pada ga mau<U+0001F603>,Indonesia,Negatif
x1857676484,"@ernestprakasa @jokowi sy percaya covid tp blm percaya vaksin yg diorder itu, krn uji klinis tahap 3 nya aja blm keluar. wkwkwk jadi kalo mau nyuntik vaksin duluan ya monggo <U+0001F64F><U+0001F3FB>",,Positif
x1016118455022465024,"@ernestprakasa @jokowi Malahan ya bang, yang tidak percaya malah nggak mau di vaksin",,Negatif
x1076118577294393344,"@HaziqNizam7 Sorang eja vaksin , veksin , sorang lg eja virus , waires ha eloklah lah tu , memasing duduk DILANGITTTT , DILANGITTT",,Negatif
x214082180,"@ernestprakasa @jokowi Monggo duluan.

Gue pake olahraga sama jalanin prokes aja udeh.. vaksin mah ntaraan aja",Kuala Lumpur Federal Territory,Negatif
x1181567894880161793,"@LisaAmartatara3 Cros check lagi , bongkar kuburannya ..

<U+0001F923><U+0001F923><U+0001F923><U+0001F923>



Bukan begitu dr vaksin palsu @LisaAmartatara3 ?



<U+0001F923>

Hidup ko bangga dengan kebohongan ..



Hadeeeh ..

Otak mana otak",Pandeglang - Banten,Negatif
x1296087643642408960,"Guys kalo semisal ada pertanyaan ""Siapa orang yang pertama kali mendapatkan vaksin covid"" jawab aja Nenek berusia 90 Tahun bernama Margaret Keenan di inggris",kwangya,Positif
x159407696,"Kalo nanti covid udah agak kondusif nih karena vaksin udah ada, gue pengen jalan-jalan lagi, ngunjungin orang tua, atau naik gunung sekalian hehe maklum, udah bertaun-taun gak naik gunung.



#semuapastibisa #LivemoreBankless",Indonesia,Positif
x1197415345578921991,Aku rase vaksin ni nnt yang dapat dulu org tua dn org kaya. Dalam 2-3 bulan kalau dorg tak jd anjing then baru kita dapat <U+0001F489>,Kuala Lumpur City,Negatif
x416937280,@LisaAmartatara3 @chuyAjah Wajar mba mungkin krn pengaruh vaksin palsu hoax,,Negatif
x1161300128482775042,@andihiyat Jualan vaksin bang,"Kudus, Indonesia",Negatif
x359254279,"@BillkinToMyPP Yang bikin gue jadi mau nahan adalah... 14days itu bisa berubah lagi kalau misalkan udah mulai vaksinisasi.. 



Kampretnya adalah kita gatau tahun depan bakal kaya apalagi peraturannya.. Bisa aja beneran ilang soalnya banyak complain percuma udah vaksin tapi tourist disuruh 14days",<U+65E5><U+672C><U+8A9E><U+3001><U+97D3><U+56FD><U+8A9E><U+3001><U+82F1><U+8A9E><U+3001><U+30A4><U+30F3><U+30C9><U+30CD><U+30B7><U+30A2><U+8A9E>,Positif
x1260225541833027586,"@Dhedhy_GS @AhhSiYusril Kalau melihat persepsi banyak org, selama vaksin belum benar2 nyata dibagikan &amp; hasilnya bagus, KAEF tetap jd andalan market utk sektor farmasi. 4900 itu harga rata2 di broker sum yaa, kayaknya masih aman.



Deadcross : Saham sudah jenuh beli, dan siap2 pd mau jual. Lihat stochRSI",Indonesia <U+0001F1EE><U+0001F1E9>,Positif
x244358315,Nampaknya mulai ada kubu2 terbagi berdasarkan preferensi vaksin COVID19 <U+0001F60F>,Medical hall,Positif
x948093227403419649,"Tentang Vaksin, bodo amat mau itu konspirasi mau itu bukan, yang penting org org bisa kerja lagi, bisa sekolah lagi , bisa normal lagi kesehariannya.","Kota Bandung, Jawa Barat",Positif
x1258686523760766976,"@ikanLAUTAN_ID @susipudjiastuti Iya betul, mksd saya, vaksin nya kan nunggu dr bpom, dan bpom pasti dalam prosesnya menggunakan data valid termasuk uji klinis yg dr indo",,Positif
x1289698111548346369,@tempodotco kalo vaksin yang 1.2 juta kemarin datang itu buat kelinci percobaan bukan ya?,,Positif
x59687379,Di UK yg di vaksinasi dulu malah para Lansia..dgn jenis vaksin nya..tapi di Indonesia kenapa para Lansia gak kena vaksinasi..@PBIDI,Jakarta,Positif
x59687379,@BBCIndonesia Di Indonesia malah Lansia gak kena vaksinasi..ada apakah..seolah olah lansia dibiarkan mati alami..atau jenis vaksin nya bakalan ada efek buruk ke lansia jadi pada males tanggung jawab...,Jakarta,Positif
x59687379,@CNNIndonesia Ya iyalah..rakyat makin males di vaksin...lah ni virus sebenernya bisa mati sama imun tubuh kok...masa inkubasi cuma 10 hari..mending uangnya buat keperluan yg laen...,Jakarta,Negatif
x991696230123106304,"Btw tadi liat berita di tv ada yg udh uji coba vaksin covid, itu bener?",1<U+AE30> <U+C2A4><U+D14C><U+C774><U+2763><U+FE0F>,Positif
x1030412835711377408,"Ngeliat di berita, virus virus baru bermunculan.. entah karena di besar besarkan media atau emang beneran banyak virus baru.. kadang mikir, kalau vaksin covid udah ada dan covid udah ada penangkalnya apakah bakalan ada yang 'baru'..",â€¢selective,Positif
x1183696722582654978,"@aishahluthan kak mau tanya, vaksin serviks itu wajib apa tergantung hasil pemeriksaan gitu ya?","she/her, 02z",Positif
x1272595440903442432,"@kresna23_ weh tapi gua ga koar koar anti vaksin, kan comment gua ditunjukan buat mereka yang keluyuran kaga jelas tapi treak treak anti vaksin. katanya situ yang mengaku sudah berumur paham commenan gua",Indonesia,Positif
x1000624090124865537,@plvmbing Alex setelah pemilu ga perlu vaksin,Heaven,Negatif
x1027839786,"Pilkada lanjut, tp tuku vaksin. Emezink",,Negatif
x2411655733,"@rdi971 @KongJaing2 @ainatitta Pilih vaksin biar banyak yg naksir,sekali kali lah biar kaya tokoh arjuna banyak di kelilingi bidadari <U+0001F601><U+0001F601><U+0001F601><U+0001F601>",Kedoya-Jakarta Barat-Indonesia,Negatif
x69826635,@rizqianiPutrii Antigen teh semacam vaksin gitu?,Worldwide,Positif
x1336596137973727232,"Syukur alhamdulillah, vaksin sudah sampai di indonesia, walaupun tidak bisa untuk semua orang, hanya orang-orang tertentu saja, saya yakin pemerintah telah dengan bijak menentukan, kita tidak bisa protes atau menolak ketentuan itu, kabar ini sangat baik.",,Positif
x23180299,@nypost Jangan jangan itu teh bukan vaksin tapi vodka dosis tinggi,in your dream,Negatif
x1246470106554630145,@raja_rommel @CNNIndonesia iya udah baca kok ngab. Emg yakin setelah pilkada ini bakalan turun kasusnya? Yah kita harap gt ya krna uda ada vaksin juga<U+0001F601><U+0001F601>,Republik Indonesia,Negatif
x398509037,"@imyoursirius_ @sbyfess Obat2an ijo, ada vaksin","East Java, Indonesia",Positif
x542998761,"kalo orang masih ada IgG covid, di vaksin ga",panas banget bekasi,Positif
x244127402,Orang anti vaksin adalah orang yang sama percayakan bumi itu rata. Dan orang yang sama kena tipu scam ishare. <U+0001F90C> Hipotesis confirmed.,,Negatif
x948219360669077505,"Vaksin belum selesai uji kok dibeli ya? <U+0001F914>

Kalo misalkan hasil ujinya gak layak, rugi banyak donk Â¿ hmm",Indonesia,Positif
x43486890,Kapan Vaksin siap edar ya?,Indonesia,Positif
x1282995532105871360,"Kalau kata Chopper dokter kapal luffy di anime one piece 

""Pembuat virus itu selalu menyiapkan vaksin dan selalu membawanya ketika menggunakan virus""",,Negatif
x1299003580494409728,@bharianmy Saya cadang bagi suntik vaksin ketum dekat bontot dia biar mampus belaka so dia boleh join Ayah Pink dekat Kerajaan Langit.,"Kuala Lumpur, Malaysia",Negatif
x1299003580494409728,@malaysiakini Bagi dia vaksin yg boleh jadi pig terus lagi bagus.,"Kuala Lumpur, Malaysia",Negatif
x469135444,Dengar kat berita kat UK 6 maut dalam ujian vaksin covid 19. Tacooddd <U+0001F616>,"Kuala Lumpur, Wilayah Persekut",Positif
x1292296273140183041,@AjaxbroBro Pfizer Org islam yang buat Vaksin tu,,Negatif
x1292296273140183041,@UMonline Aku rasa nak tengok Mana Geng PPBM yang BERANI disuntik Vaksin,,Negatif
x1065883098393403392,@adityakise @ghinaaghnias Boleh kak kebetulan baru aja vaksin di mora petshop ini @fasyahptra,"Bandung, Jawa Barat",Positif
x71499698,"Papa meninggal di kala vaksin COVID baru tiba. Seandainya bisa request ke Tuhan, mau bilang: â€œtahan dulu ya Tuhan, sebentar lagi pasti vaksinnya di distribusi, Papa pasti dapet vaksinâ€",Jakarta Capital Region,Positif
x71499698,"Buat kalian yg ngecengin pemerintah, bilang: beli vaksin kemahalan, kita tikus percobaan, dllâ€”coba di telen lagi ya kata-katanya. Bahkan secerca harapan pasti akan diusahakan, bagi orang yang benar2 membutuhkan<U+0001F64F><U+0001F3FB>",Jakarta Capital Region,Positif
x1331084744818245632,@DivHumas_Polri Apalagi vaksin sangat dibutuhkan,wakanda,Positif
x1331084744818245632,"@DivHumas_Polri Pasuka TNI Polri kompak melakukan pengamanan dan pengawalan 1,2 JT vaksin",wakanda,Positif
x1067714875584012288,"@rdi971 @KongJaing2 @ainatitta #totwit

Maw vaksin agar lebih setia az <U+0001F606>

Karna vaksin ngobatin patah hati &amp; vaksin banyak yg naksir udh bukan masa nya lagi <U+0001F602>

Yg pasti harus setia sama kangmass akoh <U+0001F60D>","Bekasi, Jawa Barat",Negatif
x1215190328321306624,"Inggris dah mulai ngasih vaksin ke warganya ya, semoga lancar. Yg di indonesia dan negara lain juga semoga lancar prosesnya. Sempet pengen jadi relawan uji vaksin. Walopun ktp bandung tp ga bisa jd relawan soalnya lagi ga tinggal disana <U+0001F601><U+0001F601>",<U+0001F1EE><U+0001F1E9>,Positif
x1308211186601615361,@NJMLUFF Sama anjrot<U+0001F62D> garaÂ² kepikiran vaksin teros hiksrot<U+0001F927>,Neo city (She/her),Positif
x1173188055437471744,@usernameisharsh ih tp nangis quarantine mending w nunggu vaksin dah,JobbInn <U+2661> #<U+0E2D><U+0E34><U+0E19><U+0E08><U+0E4A><U+0E2D><U+0E1A>,Positif
x1090570843950702592,kayaknya kalo vaksin udah disebarluaskan aku ga mau pake dulu deh wkwkwk,"Semarang, Jawa Tengah",Positif
x1180143463628591105,"orang yg gak percaya corona, masih ingin dapet vaksin gak ya?",Subang indonesia,Negatif
x885204468614152192,"@Soviet_Foxtrot Ya wajar namanya jg main tebakÂ²an. Nebak mah gampang apalagi yg sifatnya universal dan ada rekam jejak di masa lalu. 

Contoh: ""tahun depan ada vaksin, tapi rebutan. HatiÂ² harus hidup sehat.""",,Positif
x1120245531836424192,@berkahndalem vaksin itu isinya virus yang sudah dilemahkan dan merangsang antibodi buat melawan virus itu biar kita kebal.,Cannot be reached,Negatif
x1013264222338158592,@ernestprakasa @jokowi Setuju kalau perlu gak dikasih diganti saja sama vaksin rabies,"Kota Serang, Banten",Negatif
x1297538397645357058,@fakegeisha emang vaksin itu mencegah covid/mengobati?,,Positif
x4805320268,"@CNNIndonesia Pemerintah, like: tenaaang... Ada vaksin! 



<U+0001F636>",,Negatif
x1226374272957874177,"@dindrhmw yaallah jan ampe, semoga vaksin bisa bener2 berfungsi",Indonesia,Positif
x82564640,"@ernestprakasa @jokowi saya percaya covid 19 karena tetangga sama teman kantor ada yang positif, tapi kalau soal vaksin ini gpp ngab saya terakhiran aja nunggu uji klinis dan uji coba ke orang lain dulu","Cikampek, Indonesia",Positif
x1333706091201368065,@ilmutambang_id Emgnya vaksin bsa mempengaruhi harga saham naik?,Indonesia,Positif
x1334418958032625674,"@rdi971 @KongJaing2 @ainatitta #TOTWIT# Ini Tini Ditambun Hadir.

Kalo Saya Maunya Vaksin Setia Sampai NenekÂ² Sama KakekÂ² Setia Selalu Selamanya Makasih",Perumahan Taman Kintamani D4/2,Negatif
x98323709,btw selama Indonesia ngandalin sinovac gayakin gue ortu bakalan mau diajak vaksin. huuu <U+0001F612>,pillager outpost,Positif
x315741822,Kalo nanti disuntik vaksin gue bisa jadi Titan engga si.,"Tambun, Indonesia",Negatif
x146293387,@501Awani Panglima perang pakiu la sgt .. sepatutnye DG &amp; geng2 frontliners yg patut jd 1st dpt vaksin. Not politician ...,,Negatif
x2251857079,"@susipudjiastuti Saya pensaran dengan dampak vaksin Sinovac, karena kemarin Pfizer sempat menghentikan uji coba karena muncul dampak kesehatan terhadap volunter",Indonesia,Positif
x145893110,"@juru_p4rkir @MJ_maryo @Basbasbaik @LisaAmartatara3 vaksin aja dipalsu

apa lg Tuhan..",Jakarta,Negatif
x1167262186449752064,@ernestprakasa @jokowi Setuju... Pakai lah itu vaksin.. silahkan..,,Positif
x803432630121218048,"@beritaKBR Sejalan dgn kedatangan vaksin Covid-19 yg tiba di tanah air, kabar bohong pun menyeruak.



Seperti apa bahaya pengaruh hoax vaksin? Apa yg dapat dilakukan agar tidak disesatkan hoax? 



Kami bahas di #RuangPublikKBR","Jakarta Pusat, DKI Jakarta",Positif
x1260230250543214592,"@ernestprakasa @jokowi bagusnya lo duluan yg di vaksin, supaya lo brani untuk beraktifitas nest.. soalnya usul lo gk bermanfaat <U+0001F923>",,Negatif
x3544736719,"Vaksin COVID-19 Tiba di Indonesia, Harganya Segini Bun segini-bun",,Positif
x1160870104617246720,"@rdi971 @KongJaing2 @ainatitta Dipemda cibinong

#totwit

Vaksin ngobatin patah hati,

Agar cinta yang bisa bersatu lagi,

Bisa terobati dan terlupakan

Thanks aina n kong",,Negatif
x1237316464333340673,"@CNNIndonesia Tenang semuanya gausah panik vaksin sudah tiba , untuk pemerintah gratis dan untuk rakyat membeli sendiri vaksinnya","Lowokwaru, Indonesia",Negatif
x1297568636710694913,"@BPrima777 @LukmanH84745299 @Just_tonny_75 @BolehBaca @PaidiRiego @lmiqbal @arfa1993 @bambang0814 @HensuAja @olietamami @Sirano88459979 @AliImronRosyid2 @CarolinSiagian Semangat bangkit Indonesia Vaksin yah jangan tidak

Kita tunggu info selanjutnya dari pemerintah<U+0001F64F>

Selamat sore kang @BPrima777 <U+0001F64F>

Kita dukung terus negara hadir untuk rakyat<U+0001F64F>

#SobatNKRI <U+0001F1EE><U+0001F1E9> Jaya<U+0001F64F>",Indonesia,Positif
x996584917311016961,enam maut ujian vaksin..ok stanby emas naik macam roket takde break.<U+0001F602>,Kuala Lumpur Federal Territory,Negatif
